PERSON_ID,PLAYER_NAME,SEASON,ROUND_NUMBER,ROUND_PICK,OVERALL_PICK,DRAFT_TYPE,TEAM_ID_x,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION_x,ORGANIZATION,ORGANIZATION_TYPE,PLAYER_PROFILE_FLAG,Draft Year,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID_y,TEAM_ABBREVIATION_y,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,Unique_Teams_Played_For,Traded_Status,Custom_BPM
1629680,Matisse Thybulle,2019,1,20,20,Draft,1610612738,Boston,Celtics,BOS,Washington,College/University,1,2019,1629680,2019-20,0,1610612755,PHI,23.0,65,14.0,1287.0,112,265,0.423,56.0,157.0,0.357,25,41,0.61,44.0,63.0,107.0,79,93.0,47.0,51.0,141,305,3,Traded,7.75223076923077
1629680,Matisse Thybulle,2019,1,20,20,Draft,1610612738,Boston,Celtics,BOS,Washington,College/University,1,2019,1629680,2020-21,0,1610612755,PHI,24.0,65,8.0,1298.0,102,243,0.42,43.0,143.0,0.301,8,18,0.444,30.0,94.0,124.0,63,105.0,71.0,32.0,127,255,3,Traded,8.313
1629680,Matisse Thybulle,2019,1,20,20,Draft,1610612738,Boston,Celtics,BOS,Washington,College/University,1,2019,1629680,2021-22,0,1610612755,PHI,25.0,66,50.0,1685.0,150,300,0.5,45.0,144.0,0.313,34,43,0.791,42.0,109.0,151.0,75,115.0,71.0,39.0,158,379,3,Traded,10.250151515151515
1629680,Matisse Thybulle,2019,1,20,20,Draft,1610612738,Boston,Celtics,BOS,Washington,College/University,1,2019,1629680,2022-23,0,1610612755,PHI,26.0,49,6.0,591.0,50,116,0.431,21.0,63.0,0.333,9,12,0.75,20.0,43.0,63.0,23,45.0,14.0,8.0,65,130,3,Traded,4.831755102040816
1629680,Matisse Thybulle,2019,1,20,20,Draft,1610612738,Boston,Celtics,BOS,Washington,College/University,1,2019,1629680,2022-23,0,1610612757,POR,26.0,22,22.0,609.0,60,137,0.438,33.0,85.0,0.388,10,16,0.625,20.0,57.0,77.0,30,38.0,18.0,16.0,48,163,3,Traded,12.611272727272729
1629680,Matisse Thybulle,2019,1,20,20,Draft,1610612738,Boston,Celtics,BOS,Washington,College/University,1,2019,1629680,2022-23,0,0,TOT,26.0,71,28.0,1200.0,110,253,0.435,54.0,148.0,0.365,19,28,0.679,40.0,100.0,140.0,53,83.0,32.0,24.0,113,293,3,Traded,7.242309859154931
1629680,Matisse Thybulle,2019,1,20,20,Draft,1610612738,Boston,Celtics,BOS,Washington,College/University,1,2019,1629680,2023-24,0,1610612757,POR,27.0,65,19.0,1487.0,126,317,0.397,80.0,231.0,0.346,22,29,0.759,30.0,106.0,136.0,90,113.0,49.0,40.0,93,354,3,Traded,9.841061538461538
1629680,Matisse Thybulle,2019,1,20,20,Draft,1610612738,Boston,Celtics,BOS,Washington,College/University,1,2019,1629680,2024-25,0,1610612757,POR,28.0,8,0.0,121.0,18,37,0.486,10.0,23.0,0.435,2,4,0.5,5.0,19.0,24.0,10,16.0,4.0,5.0,3,48,3,Traded,11.546375000000001
1629684,Grant Williams,2019,1,22,22,Draft,1610612738,Boston,Celtics,BOS,Tennessee,College/University,1,2019,1629684,2023-24,0,0,TOT,25.0,76,43.0,2130.0,276,605,0.456,126.0,336.0,0.375,106,140,0.757,86.0,232.0,318.0,174,44.0,39.0,109.0,226,784,4,Traded,13.383302631578946
1628401,Derrick White,2017,1,29,29,Draft,1610612759,San Antonio,Spurs,SAS,Colorado,College/University,1,2017,1628401,2018-19,0,1610612759,SAS,24.0,67,55.0,1728.0,260,543,0.479,48.0,142.0,0.338,95,123,0.772,35.0,212.0,247.0,263,67.0,47.0,97.0,145,663,3,Traded,14.583417910447759
1628396,Tony Bradley,2017,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,1,2017,1628396,2024-25,0,1610612754,IND,27.0,9,0.0,49.0,15,19,0.789,1.0,3.0,0.333,0,2,0.0,7.0,9.0,16.0,3,1.0,3.0,4.0,4,31,6,Traded,4.936222222222223
1628396,Tony Bradley,2017,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,1,2017,1628396,2022-23,0,1610612741,CHI,25.0,12,0.0,33.0,6,12,0.5,3.0,5.0,0.6,4,4,1.0,1.0,10.0,11.0,1,1.0,1.0,1.0,2,19,6,Traded,2.4098333333333333
1628396,Tony Bradley,2017,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,1,2017,1628396,2021-22,0,1610612741,CHI,24.0,55,7.0,549.0,72,123,0.585,0.0,0.0,0.0,19,29,0.655,67.0,119.0,186.0,27,10.0,33.0,34.0,62,163,6,Traded,6.250745454545453
1628396,Tony Bradley,2017,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,1,2017,1628396,2020-21,0,0,TOT,23.0,42,8.0,684.0,131,197,0.665,0.0,3.0,0.0,38,55,0.691,85.0,154.0,239.0,37,15.0,30.0,33.0,61,300,6,Traded,12.490619047619047
1629684,Grant Williams,2019,1,22,22,Draft,1610612738,Boston,Celtics,BOS,Tennessee,College/University,1,2019,1629684,2019-20,0,1610612738,BOS,21.0,69,5.0,1043.0,87,211,0.412,24.0,96.0,0.25,39,54,0.722,59.0,119.0,178.0,68,30.0,36.0,50.0,163,237,4,Traded,5.827260869565218
1629684,Grant Williams,2019,1,22,22,Draft,1610612738,Boston,Celtics,BOS,Tennessee,College/University,1,2019,1629684,2020-21,0,1610612738,BOS,22.0,63,9.0,1138.0,108,247,0.437,48.0,129.0,0.372,30,51,0.588,48.0,130.0,178.0,64,32.0,24.0,56.0,161,294,4,Traded,6.834047619047619
1629684,Grant Williams,2019,1,22,22,Draft,1610612738,Boston,Celtics,BOS,Tennessee,College/University,1,2019,1629684,2021-22,0,1610612738,BOS,23.0,77,21.0,1875.0,205,432,0.475,106.0,258.0,0.411,86,95,0.905,64.0,210.0,274.0,78,38.0,57.0,62.0,186,602,4,Traded,10.864818181818183
1629684,Grant Williams,2019,1,22,22,Draft,1610612738,Boston,Celtics,BOS,Tennessee,College/University,1,2019,1629684,2022-23,0,1610612738,BOS,24.0,79,23.0,2045.0,216,476,0.454,115.0,291.0,0.395,94,122,0.77,87.0,276.0,363.0,131,41.0,31.0,82.0,192,641,4,Traded,11.873341772151898
1629684,Grant Williams,2019,1,22,22,Draft,1610612738,Boston,Celtics,BOS,Tennessee,College/University,1,2019,1629684,2023-24,0,1610612742,DAL,25.0,47,33.0,1242.0,131,317,0.413,79.0,210.0,0.376,41,55,0.745,46.0,123.0,169.0,81,24.0,27.0,53.0,137,382,4,Traded,10.889659574468084
1628401,Derrick White,2017,1,29,29,Draft,1610612759,San Antonio,Spurs,SAS,Colorado,College/University,1,2017,1628401,2017-18,0,1610612759,SAS,23.0,17,0.0,139.0,16,33,0.485,8.0,13.0,0.615,14,20,0.7,5.0,21.0,26.0,9,4.0,3.0,6.0,8,54,3,Traded,4.611588235294117
1629685,Dylan Windler,2019,1,26,26,Draft,1610612739,Cleveland,Cavaliers,CLE,Belmont,College/University,1,2019,1629685,2022-23,0,1610612739,CLE,26.0,3,0.0,10.0,2,3,0.667,1.0,2.0,0.5,0,0,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,0,5,5,Traded,1.7616666666666667
1629685,Dylan Windler,2019,1,26,26,Draft,1610612739,Cleveland,Cavaliers,CLE,Belmont,College/University,1,2019,1629685,2023-24,0,1610612752,NYK,27.0,3,0.0,7.0,1,2,0.5,1.0,2.0,0.5,0,0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,1,3,5,Traded,1.2643333333333333
1629685,Dylan Windler,2019,1,26,26,Draft,1610612739,Cleveland,Cavaliers,CLE,Belmont,College/University,1,2019,1629685,2023-24,0,1610612747,LAL,27.0,8,0.0,28.0,4,9,0.444,4.0,8.0,0.5,0,0,0.0,0.0,3.0,3.0,6,0.0,0.0,0.0,2,12,5,Traded,2.0082500000000003
1629645,Kevin Porter Jr.,2019,1,30,30,Draft,1610612749,Milwaukee,Bucks,MIL,Southern California,College/University,1,2019,1629645,2024-25,0,0,TOT,24.0,68,3.0,1294.0,252,574,0.439,47.0,157.0,0.299,102,135,0.756,34.0,205.0,239.0,220,67.0,13.0,127.0,105,653,5,Traded,12.885161764705883
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Utah,College/University,1,2017,1628398,2024-25,0,1610612749,MIL,29.0,25,24.0,838.0,134,311,0.431,35.0,117.0,0.299,62,90,0.689,20.0,141.0,161.0,55,11.0,6.0,54.0,51,365,4,Traded,18.361919999999998
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Utah,College/University,1,2017,1628398,2024-25,0,1610612764,WAS,29.0,32,30.0,887.0,191,455,0.42,45.0,160.0,0.281,59,98,0.602,27.0,158.0,185.0,79,20.0,7.0,73.0,52,486,4,Traded,18.624781250000005
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Utah,College/University,1,2017,1628398,2023-24,0,1610612764,WAS,28.0,70,70.0,2281.0,608,1313,0.463,151.0,450.0,0.336,186,240,0.775,62.0,402.0,464.0,296,37.0,49.0,192.0,153,1553,4,Traded,26.367099999999994
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Utah,College/University,1,2017,1628398,2022-23,0,1610612764,WAS,27.0,64,64.0,2239.0,512,1142,0.448,160.0,481.0,0.333,173,237,0.73,55.0,408.0,463.0,239,36.0,29.0,190.0,145,1357,4,Traded,25.313
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Utah,College/University,1,2017,1628398,2021-22,0,1610612764,WAS,26.0,66,66.0,2204.0,423,936,0.452,128.0,375.0,0.341,156,219,0.712,70.0,491.0,561.0,233,42.0,57.0,169.0,128,1130,4,Traded,24.108863636363637
1630164,James Wiseman,2020,1,2,2,Draft,1610612744,Golden State,Warriors,GSW,Memphis,College/University,1,2020,1630164,2020-21,0,1610612744,GSW,20.0,39,27.0,836.0,191,368,0.519,12.0,38.0,0.316,54,86,0.628,55.0,171.0,226.0,26,11.0,36.0,60.0,121,448,4,Traded,15.049846153846152
1630164,James Wiseman,2020,1,2,2,Draft,1610612744,Golden State,Warriors,GSW,Memphis,College/University,1,2020,1630164,2022-23,0,1610612744,GSW,22.0,21,0.0,262.0,59,94,0.628,1.0,2.0,0.5,26,38,0.684,18.0,55.0,73.0,14,3.0,7.0,14.0,39,145,4,Traded,9.114619047619048
1630164,James Wiseman,2020,1,2,2,Draft,1610612744,Golden State,Warriors,GSW,Memphis,College/University,1,2020,1630164,2022-23,0,1610612765,DET,22.0,24,22.0,605.0,130,245,0.531,3.0,18.0,0.167,42,59,0.712,55.0,139.0,194.0,16,4.0,20.0,37.0,69,305,4,Traded,18.191875
1629645,Kevin Porter Jr.,2019,1,30,30,Draft,1610612749,Milwaukee,Bucks,MIL,Southern California,College/University,1,2019,1629645,2024-25,0,1610612749,MIL,24.0,23,1.0,411.0,80,167,0.479,21.0,51.0,0.412,53,59,0.898,5.0,74.0,79.0,76,24.0,2.0,43.0,35,234,5,Traded,13.28404347826087
1630164,James Wiseman,2020,1,2,2,Draft,1610612744,Golden State,Warriors,GSW,Memphis,College/University,1,2020,1630164,2022-23,0,0,TOT,22.0,45,22.0,867.0,189,339,0.558,4.0,20.0,0.2,68,97,0.701,73.0,194.0,267.0,30,7.0,27.0,51.0,108,450,4,Traded,13.955822222222224
1630164,James Wiseman,2020,1,2,2,Draft,1610612744,Golden State,Warriors,GSW,Memphis,College/University,1,2020,1630164,2024-25,0,1610612754,IND,24.0,1,0.0,5.0,2,4,0.5,0.0,1.0,0.0,2,2,1.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0,6,4,Traded,6.16
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Utah,College/University,1,2017,1628398,2020-21,0,1610612747,LAL,25.0,68,32.0,1954.0,335,757,0.443,137.0,380.0,0.361,67,97,0.691,108.0,309.0,417.0,127,35.0,41.0,113.0,121,874,4,Traded,17.518867647058823
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Utah,College/University,1,2017,1628398,2019-20,0,1610612747,LAL,24.0,61,9.0,1526.0,291,668,0.436,86.0,272.0,0.316,114,155,0.735,52.0,221.0,273.0,80,28.0,26.0,91.0,126,782,4,Traded,15.258819672131146
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Utah,College/University,1,2017,1628398,2018-19,0,1610612747,LAL,23.0,70,68.0,2314.0,496,1087,0.456,128.0,422.0,0.303,188,250,0.752,60.0,322.0,382.0,178,41.0,26.0,133.0,170,1308,4,Traded,21.573557142857137
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Utah,College/University,1,2017,1628398,2017-18,0,1610612747,LAL,22.0,77,37.0,2401.0,468,1039,0.45,159.0,434.0,0.366,147,208,0.707,88.0,395.0,483.0,141,49.0,34.0,140.0,160,1242,4,Traded,20.1482987012987
1628403,Caleb Swanigan,2017,1,26,26,Draft,1610612757,Portland,Trail Blazers,POR,Purdue,College/University,1,2017,1628403,2019-20,0,1610612757,POR,23.0,20,1.0,265.0,26,43,0.605,0.0,2.0,0.0,8,15,0.533,25.0,68.0,93.0,29,2.0,5.0,31.0,54,60,3,Traded,6.05455
1628403,Caleb Swanigan,2017,1,26,26,Draft,1610612757,Portland,Trail Blazers,POR,Purdue,College/University,1,2017,1628403,2019-20,0,1610612758,SAC,23.0,7,0.0,23.0,2,4,0.5,0.0,0.0,0.0,1,2,0.5,2.0,5.0,7.0,2,1.0,2.0,6.0,8,5,3,Traded,1.1090000000000002
1628403,Caleb Swanigan,2017,1,26,26,Draft,1610612757,Portland,Trail Blazers,POR,Purdue,College/University,1,2017,1628403,2018-19,0,0,TOT,22.0,21,0.0,178.0,18,53,0.34,1.0,7.0,0.143,6,9,0.667,17.0,47.0,64.0,11,6.0,1.0,18.0,28,43,3,Traded,4.251095238095239
1628403,Caleb Swanigan,2017,1,26,26,Draft,1610612757,Portland,Trail Blazers,POR,Purdue,College/University,1,2017,1628403,2018-19,0,1610612758,SAC,22.0,3,0.0,33.0,4,9,0.444,0.0,2.0,0.0,0,2,0.0,4.0,8.0,12.0,4,2.0,1.0,2.0,6,8,3,Traded,7.044999999999999
1630164,James Wiseman,2020,1,2,2,Draft,1610612744,Golden State,Warriors,GSW,Memphis,College/University,1,2020,1630164,2023-24,0,1610612765,DET,23.0,63,6.0,1091.0,187,305,0.613,0.0,2.0,0.0,72,102,0.706,110.0,226.0,336.0,54,12.0,39.0,66.0,141,446,4,Traded,11.169682539682539
1629645,Kevin Porter Jr.,2019,1,30,30,Draft,1610612749,Milwaukee,Bucks,MIL,Southern California,College/University,1,2019,1629645,2024-25,0,1610612746,LAC,24.0,45,2.0,884.0,172,407,0.423,26.0,106.0,0.245,49,76,0.645,29.0,131.0,160.0,144,43.0,11.0,84.0,70,419,5,Traded,12.681288888888892
1629645,Kevin Porter Jr.,2019,1,30,30,Draft,1610612749,Milwaukee,Bucks,MIL,Southern California,College/University,1,2019,1629645,2022-23,0,1610612745,HOU,23.0,59,59.0,2024.0,391,884,0.442,141.0,385.0,0.366,207,264,0.784,76.0,238.0,314.0,338,82.0,17.0,188.0,156,1130,5,Traded,23.35886440677966
1629645,Kevin Porter Jr.,2019,1,30,30,Draft,1610612749,Milwaukee,Bucks,MIL,Southern California,College/University,1,2019,1629645,2021-22,0,1610612745,HOU,22.0,61,61.0,1907.0,335,808,0.415,155.0,413.0,0.375,124,193,0.642,43.0,224.0,267.0,376,69.0,22.0,192.0,156,949,5,Traded,19.38581967213115
1629685,Dylan Windler,2019,1,26,26,Draft,1610612739,Cleveland,Cavaliers,CLE,Belmont,College/University,1,2019,1629685,2023-24,0,1610612737,ATL,27.0,6,0.0,73.0,10,19,0.526,8.0,17.0,0.471,0,0,0.0,3.0,9.0,12.0,3,2.0,0.0,2.0,3,28,5,Traded,6.254833333333334
1629685,Dylan Windler,2019,1,26,26,Draft,1610612739,Cleveland,Cavaliers,CLE,Belmont,College/University,1,2019,1629685,2023-24,0,0,TOT,27.0,17,0.0,108.0,15,30,0.5,13.0,27.0,0.481,0,0,0.0,3.0,13.0,16.0,10,2.0,0.0,2.0,6,43,5,Traded,3.3757647058823532
1629662,Mfiondu Kabengele,2019,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Florida State,College/University,1,2019,1629662,2019-20,0,1610612746,LAC,22.0,12,0.0,64.0,14,32,0.438,9.0,20.0,0.45,5,5,1.0,1.0,10.0,11.0,2,2.0,2.0,2.0,9,42,4,Traded,4.0367500000000005
1629662,Mfiondu Kabengele,2019,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Florida State,College/University,1,2019,1629662,2020-21,0,1610612746,LAC,23.0,23,0.0,94.0,9,32,0.281,4.0,18.0,0.222,5,6,0.833,1.0,13.0,14.0,5,2.0,3.0,6.0,18,27,4,Traded,1.497782608695652
1629662,Mfiondu Kabengele,2019,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Florida State,College/University,1,2019,1629662,2020-21,0,1610612739,CLE,23.0,16,0.0,186.0,24,57,0.421,9.0,32.0,0.281,11,14,0.786,11.0,35.0,46.0,12,6.0,10.0,9.0,18,68,4,Traded,7.352625000000001
1629662,Mfiondu Kabengele,2019,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Florida State,College/University,1,2019,1629662,2020-21,0,0,TOT,23.0,39,0.0,280.0,33,89,0.371,13.0,50.0,0.26,16,20,0.8,12.0,48.0,60.0,17,8.0,13.0,15.0,36,95,4,Traded,3.8997692307692304
1629662,Mfiondu Kabengele,2019,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Florida State,College/University,1,2019,1629662,2022-23,0,1610612738,BOS,25.0,4,0.0,36.0,2,7,0.286,0.0,3.0,0.0,2,2,1.0,5.0,5.0,10.0,0,2.0,0.0,1.0,3,6,4,Traded,3.9582500000000005
1629673,Jordan Poole,2019,1,28,28,Draft,1610612744,Golden State,Warriors,GSW,Michigan,College/University,1,2019,1629673,2019-20,0,1610612744,GSW,21.0,57,14.0,1274.0,167,502,0.333,74.0,265.0,0.279,95,119,0.798,9.0,109.0,118.0,134,35.0,10.0,74.0,94,503,2,Traded,10.239491228070172
1629673,Jordan Poole,2019,1,28,28,Draft,1610612744,Golden State,Warriors,GSW,Michigan,College/University,1,2019,1629673,2020-21,0,1610612744,GSW,22.0,51,7.0,988.0,205,474,0.432,97.0,276.0,0.351,105,119,0.882,15.0,77.0,92.0,99,26.0,9.0,51.0,86,612,2,Traded,12.599039215686274
1629673,Jordan Poole,2019,1,28,28,Draft,1610612744,Golden State,Warriors,GSW,Michigan,College/University,1,2019,1629673,2021-22,0,1610612744,GSW,23.0,76,51.0,2283.0,474,1058,0.448,211.0,580.0,0.364,246,266,0.925,34.0,226.0,260.0,304,60.0,23.0,187.0,206,1405,2,Traded,19.75540789473684
1629673,Jordan Poole,2019,1,28,28,Draft,1610612744,Golden State,Warriors,GSW,Michigan,College/University,1,2019,1629673,2022-23,0,1610612744,GSW,24.0,82,43.0,2458.0,550,1278,0.43,214.0,637.0,0.336,361,415,0.87,32.0,193.0,225.0,369,63.0,21.0,252.0,214,1675,2,Traded,20.39229268292683
1629673,Jordan Poole,2019,1,28,28,Draft,1610612744,Golden State,Warriors,GSW,Michigan,College/University,1,2019,1629673,2023-24,0,1610612764,WAS,25.0,78,66.0,2346.0,490,1186,0.413,184.0,564.0,0.326,192,219,0.877,32.0,180.0,212.0,343,86.0,25.0,188.0,244,1356,2,Traded,18.682423076923076
1629673,Jordan Poole,2019,1,28,28,Draft,1610612744,Golden State,Warriors,GSW,Michigan,College/University,1,2019,1629673,2024-25,0,1610612764,WAS,25.0,64,64.0,1902.0,426,998,0.427,221.0,586.0,0.377,226,256,0.883,29.0,166.0,195.0,289,84.0,27.0,199.0,190,1299,2,Traded,21.390921874999997
1628396,Tony Bradley,2017,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,1,2017,1628396,2020-21,0,1610612760,OKC,23.0,22,0.0,397.0,80,122,0.656,0.0,2.0,0.0,31,44,0.705,46.0,89.0,135.0,20,9.0,17.0,27.0,33,191,6,Traded,13.981863636363636
1628396,Tony Bradley,2017,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,1,2017,1628396,2020-21,0,1610612755,PHI,23.0,20,8.0,287.0,51,75,0.68,0.0,1.0,0.0,7,11,0.636,39.0,65.0,104.0,17,6.0,13.0,6.0,28,109,6,Traded,10.850249999999999
1628396,Tony Bradley,2017,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,1,2017,1628396,2019-20,0,1610612762,UTA,22.0,58,3.0,663.0,126,189,0.667,3.0,3.0,1.0,30,46,0.652,111.0,156.0,267.0,23,14.0,33.0,30.0,115,285,6,Traded,8.91848275862069
1628396,Tony Bradley,2017,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,1,2017,1628396,2018-19,0,1610612762,UTA,21.0,3,0.0,36.0,8,16,0.5,0.0,0.0,0.0,1,2,0.5,9.0,6.0,15.0,1,2.0,2.0,3.0,6,17,6,Traded,10.165999999999999
1628396,Tony Bradley,2017,1,28,28,Draft,1610612747,Los Angeles,Lakers,LAL,North Carolina,College/University,1,2017,1628396,2017-18,0,1610612762,UTA,20.0,9,0.0,29.0,3,11,0.273,0.0,1.0,0.0,2,2,1.0,4.0,7.0,11.0,1,0.0,0.0,0.0,1,8,6,Traded,2.0103333333333335
1628398,Kyle Kuzma,2017,1,27,27,Draft,1610612751,Brooklyn,Nets,BKN,Utah,College/University,1,2017,1628398,2024-25,0,0,TOT,29.0,57,54.0,1725.0,325,766,0.424,80.0,277.0,0.289,121,188,0.644,47.0,299.0,346.0,134,31.0,13.0,127.0,103,851,4,Traded,18.50949122807018
1629645,Kevin Porter Jr.,2019,1,30,30,Draft,1610612749,Milwaukee,Bucks,MIL,Southern California,College/University,1,2019,1629645,2019-20,0,1610612739,CLE,20.0,50,3.0,1162.0,186,421,0.442,53.0,158.0,0.335,73,101,0.723,22.0,140.0,162.0,109,46.0,14.0,93.0,135,498,5,Traded,11.917099999999998
1629645,Kevin Porter Jr.,2019,1,30,30,Draft,1610612749,Milwaukee,Bucks,MIL,Southern California,College/University,1,2019,1629645,2020-21,0,1610612745,HOU,21.0,26,23.0,836.0,156,367,0.425,50.0,161.0,0.311,69,94,0.734,20.0,79.0,99.0,164,19.0,8.0,91.0,61,431,5,Traded,18.895999999999994
1629677,Luka Samanic,2019,1,19,19,Draft,1610612759,San Antonio,Spurs,SAS,KK Olimpija (Slovenia),Other Team/Club,1,2019,1629677,2022-23,0,1610612762,UTA,23.0,7,4.0,161.0,26,57,0.456,8.0,31.0,0.258,9,13,0.692,0.0,30.0,30.0,15,6.0,2.0,10.0,17,69,2,Traded,13.28985714285714
1629677,Luka Samanic,2019,1,19,19,Draft,1610612759,San Antonio,Spurs,SAS,KK Olimpija (Slovenia),Other Team/Club,1,2019,1629677,2020-21,0,1610612759,SAS,21.0,33,4.0,308.0,47,105,0.448,12.0,43.0,0.279,16,29,0.552,16.0,52.0,68.0,15,8.0,8.0,20.0,43,122,2,Traded,5.094757575757575
1629677,Luka Samanic,2019,1,19,19,Draft,1610612759,San Antonio,Spurs,SAS,KK Olimpija (Slovenia),Other Team/Club,1,2019,1629677,2019-20,0,1610612759,SAS,20.0,3,1.0,48.0,5,16,0.313,3.0,8.0,0.375,3,4,0.75,1.0,9.0,10.0,6,0.0,2.0,2.0,6,16,2,Traded,8.588
1629048,Goga Bitadze,2019,1,18,18,Draft,1610612754,Indiana,Pacers,IND,KK Mega Leks (Serbia),Other Team/Club,1,2019,1629048,2024-25,0,1610612753,ORL,25.0,64,41.0,1333.0,196,317,0.618,3.0,25.0,0.12,78,123,0.634,156.0,280.0,436.0,126,47.0,94.0,69.0,144,473,3,Traded,15.399640625
1629060,Rui Hachimura,2019,1,9,9,Draft,1610612764,Washington,Wizards,WAS,Gonzaga,College/University,1,2019,1629060,2021-22,0,1610612764,WAS,24.0,42,13.0,944.0,187,381,0.491,55.0,123.0,0.447,46,66,0.697,25.0,135.0,160.0,48,23.0,9.0,33.0,53,475,3,Traded,14.012071428571428
1629060,Rui Hachimura,2019,1,9,9,Draft,1610612764,Washington,Wizards,WAS,Gonzaga,College/University,1,2019,1629060,2022-23,0,1610612764,WAS,25.0,30,0.0,728.0,158,324,0.488,30.0,89.0,0.337,44,58,0.759,19.0,109.0,128.0,35,11.0,12.0,36.0,39,390,3,Traded,15.5222
1629060,Rui Hachimura,2019,1,9,9,Draft,1610612764,Washington,Wizards,WAS,Gonzaga,College/University,1,2019,1629060,2022-23,0,1610612747,LAL,25.0,33,9.0,738.0,126,260,0.485,21.0,71.0,0.296,44,61,0.721,34.0,121.0,155.0,23,8.0,14.0,17.0,33,317,3,Traded,13.393666666666668
1629060,Rui Hachimura,2019,1,9,9,Draft,1610612764,Washington,Wizards,WAS,Gonzaga,College/University,1,2019,1629060,2022-23,0,0,TOT,25.0,63,9.0,1466.0,284,584,0.486,51.0,160.0,0.319,88,119,0.739,53.0,230.0,283.0,58,19.0,26.0,53.0,72,707,3,Traded,14.407253968253968
1629060,Rui Hachimura,2019,1,9,9,Draft,1610612764,Washington,Wizards,WAS,Gonzaga,College/University,1,2019,1629060,2023-24,0,1610612747,LAL,26.0,68,39.0,1825.0,363,676,0.537,98.0,232.0,0.422,99,134,0.739,58.0,236.0,294.0,81,41.0,25.0,46.0,101,923,3,Traded,16.80372058823529
1629060,Rui Hachimura,2019,1,9,9,Draft,1610612764,Washington,Wizards,WAS,Gonzaga,College/University,1,2019,1629060,2024-25,0,1610612747,LAL,27.0,54,52.0,1703.0,266,523,0.509,92.0,220.0,0.418,78,102,0.765,74.0,199.0,273.0,76,42.0,25.0,46.0,95,702,3,Traded,17.264148148148145
1629629,Cam Reddish,2019,1,10,10,Draft,1610612737,Atlanta,Hawks,ATL,Duke,College/University,1,2019,1629629,2019-20,0,1610612737,ATL,20.0,58,34.0,1551.0,213,554,0.384,83.0,250.0,0.332,101,126,0.802,35.0,181.0,216.0,87,62.0,28.0,96.0,132,610,5,Traded,13.312172413793105
1629629,Cam Reddish,2019,1,10,10,Draft,1610612737,Atlanta,Hawks,ATL,Duke,College/University,1,2019,1629629,2020-21,0,1610612737,ATL,21.0,26,21.0,750.0,96,263,0.365,33.0,126.0,0.262,67,82,0.817,22.0,82.0,104.0,35,33.0,9.0,34.0,68,292,5,Traded,14.415692307692307
1629629,Cam Reddish,2019,1,10,10,Draft,1610612737,Atlanta,Hawks,ATL,Duke,College/University,1,2019,1629629,2021-22,0,1610612737,ATL,22.0,34,7.0,797.0,138,343,0.402,58.0,153.0,0.379,72,80,0.9,20.0,64.0,84.0,38,35.0,11.0,44.0,45,406,5,Traded,13.493558823529412
1629060,Rui Hachimura,2019,1,9,9,Draft,1610612764,Washington,Wizards,WAS,Gonzaga,College/University,1,2019,1629060,2020-21,0,1610612764,WAS,23.0,57,57.0,1797.0,310,648,0.478,45.0,137.0,0.328,124,161,0.77,49.0,263.0,312.0,82,44.0,7.0,68.0,120,789,3,Traded,17.509350877192986
